"ExchNameCME","GroupNameCME","ExchCodeDDF","GroupNameDDF","IsIgnoreDDF","FutureDisplay","FutureReference","OptionDisplay","OptionReference","SpreadDisplay","SpreadReference","StrikeHack","Comment"
"XCME","G2","m","MG2","N","0","0","0","0","0","0","0","CAT Amsterdam"
"XCME","G2J","m","MG2J","N","0","0","0","0","0","0","0","CAT Amsterdam"
"XCME","G2K","m","MG2K","N","0","0","0","0","0","0","0","CAT Amsterdam"
"XCME","G2M","m","MG2M","N","0","0","0","0","0","0","0","CAT Amsterdam"
"XCME","G2N","m","MG2N","N","0","0","0","0","0","0","0","CAT Amsterdam"
"XCME","G2Q","m","MG2Q","N","0","0","0","0","0","0","0","CAT Amsterdam"
"XCME","G2U","m","MG2U","N","0","0","0","0","0","0","0","CAT Amsterdam"
"XCME","G3","m","MG3","N","0","0","0","0","0","0","0","CAT Berlin"
"XCME","G3J","m","MG3J","N","0","0","0","0","0","0","0","CAT Berlin"
"XCME","G3K","m","MG3K","N","0","0","0","0","0","0","0","CAT Berlin"
"XCME","G3M","m","MG3M","N","0","0","0","0","0","0","0","CAT Berlin"
"XCME","G3N","m","MG3N","N","0","0","0","0","0","0","0","CAT Berlin"
"XCME","G3Q","m","MG3Q","N","0","0","0","0","0","0","0","CAT Berlin"
"XCME","G3U","m","MG3U","N","0","0","0","0","0","0","0","CAT Berlin"
"XCME","G4","m","MG4","N","0","0","0","0","0","0","0","CAT Essen"
"XCME","G4J","m","MG4J","N","0","0","0","0","0","0","0","CAT Essen"
"XCME","G4K","m","MG4K","N","0","0","0","0","0","0","0","CAT Essen"
"XCME","G4M","m","MG4M","N","0","0","0","0","0","0","0","CAT Essen"
"XCME","G4N","m","MG4N","N","0","0","0","0","0","0","0","CAT Essen"
"XCME","G4Q","m","MG4Q","N","0","0","0","0","0","0","0","CAT Essen"
"XCME","G4U","m","MG4U","N","0","0","0","0","0","0","0","CAT Essen"
"XCME","G5","m","MG5","N","0","0","0","0","0","0","0","CAT Stockholm"
"XCME","G5J","m","MG5J","N","0","0","0","0","0","0","0","CAT Stockholm"
"XCME","G5K","m","MG5K","N","0","0","0","0","0","0","0","CAT Stockholm"
"XCME","G5M","m","MG5M","N","0","0","0","0","0","0","0","CAT Stockholm"
"XCME","G5N","m","MG5N","N","0","0","0","0","0","0","0","CAT Stockholm"
"XCME","G5Q","m","MG5Q","N","0","0","0","0","0","0","0","CAT Stockholm"
"XCME","G5U","m","MG5U","N","0","0","0","0","0","0","0","CAT Stockholm"
"XCME","G6","m","MG6","N","0","0","0","0","0","0","0","CAT Tokyo"
"XCME","G6F","m","MG6F","N","0","0","0","0","0","0","0","CAT Tokyo"
"XCME","G6G","m","MG6G","N","0","0","0","0","0","0","0","CAT Tokyo"
"XCME","G6H","m","MG6H","N","0","0","0","0","0","0","0","CAT Tokyo"
"XCME","G6J","m","MG6J","N","0","0","0","0","0","0","0","CAT Tokyo"
"XCME","G6K","m","MG6K","N","0","0","0","0","0","0","0","CAT Tokyo"
"XCME","G6M","m","MG6M","N","0","0","0","0","0","0","0","CAT Tokyo"
"XCME","G6N","m","MG6N","N","0","0","0","0","0","0","0","CAT Tokyo"
"XCME","G6Q","m","MG6Q","N","0","0","0","0","0","0","0","CAT Tokyo"
"XCME","G6U","m","MG6U","N","0","0","0","0","0","0","0","CAT Tokyo"
"XCME","G6V","m","MG6V","N","0","0","0","0","0","0","0","CAT Tokyo"
"XCME","G6X","m","MG6X","N","0","0","0","0","0","0","0","CAT Tokyo"
"XCME","G6Z","m","MG6Z","N","0","0","0","0","0","0","0","CAT Tokyo"
"XCME","G7","m","MG7","N","0","0","0","0","0","0","0","CAT Osaka"
"XCME","G7F","m","MG7F","N","0","0","0","0","0","0","0","CAT Osaka"
"XCME","G7G","m","MG7G","N","0","0","0","0","0","0","0","CAT Osaka"
"XCME","G7H","m","MG7H","N","0","0","0","0","0","0","0","CAT Osaka"
"XCME","G7J","m","MG7J","N","0","0","0","0","0","0","0","CAT Osaka"
"XCME","G7K","m","MG7K","N","0","0","0","0","0","0","0","CAT Osaka"
"XCME","G7M","m","MG7M","N","0","0","0","0","0","0","0","CAT Osaka"
"XCME","G7N","m","MG7N","N","0","0","0","0","0","0","0","CAT Osaka"
"XCME","G7Q","m","MG7Q","N","0","0","0","0","0","0","0","CAT Osaka"
"XCME","G7U","m","MG7U","N","0","0","0","0","0","0","0","CAT Osaka"
"XCME","G7V","m","MG7V","N","0","0","0","0","0","0","0","CAT Osaka"
"XCME","G7X","m","MG7X","N","0","0","0","0","0","0","0","CAT Osaka"
"XCME","G7Z","m","MG7Z","N","0","0","0","0","0","0","0","CAT Osaka"
"XCME","G8","m","MG8","N","0","0","0","0","0","0","0","CAT Barcelona"
"XCME","G8J","m","MG8J","N","0","0","0","0","0","0","0","CAT Barcelona"
"XCME","G8K","m","MG8K","N","0","0","0","0","0","0","0","CAT Barcelona"
"XCME","G8M","m","MG8M","N","0","0","0","0","0","0","0","CAT Barcelona"
"XCME","G8N","m","MG8N","N","0","0","0","0","0","0","0","CAT Barcelona"
"XCME","G8Q","m","MG8Q","N","0","0","0","0","0","0","0","CAT Barcelona"
"XCME","G8U","m","MG8U","N","0","0","0","0","0","0","0","CAT Barcelona"
"XCME","G9","m","MG9","N","0","0","0","0","0","0","0","CAT Rome"
"XCME","G9J","m","MG9J","N","0","0","0","0","0","0","0","CAT Rome"
"XCME","G9K","m","MG9K","N","0","0","0","0","0","0","0","CAT Rome"
"XCME","G9M","m","MG9M","N","0","0","0","0","0","0","0","CAT Rome"
"XCME","G9N","m","MG9N","N","0","0","0","0","0","0","0","CAT Rome"
"XCME","G9Q","m","MG9Q","N","0","0","0","0","0","0","0","CAT Rome"
"XCME","G9U","m","MG9U","N","0","0","0","0","0","0","0","CAT Rome"
"XOCH","MGM1C","3","MGM1C","Y","0","0","0","0","0","0","0",
"XCME","GQ","m","MGQ","N","0","0","0","0","0","0","0","CAT Rome"
"XCME","GQJ","m","MGQJ","N","0","0","0","0","0","0","0","CAT Rome"
"XCME","GQK","m","MGQK","N","0","0","0","0","0","0","0","CAT Rome"
"XCME","GQM","m","MGQM","N","0","0","0","0","0","0","0","CAT Rome"
"XCME","GQN","m","MGQN","N","0","0","0","0","0","0","0","CAT Rome"
"XCME","GQQ","m","MGQQ","N","0","0","0","0","0","0","0","CAT Rome"
"XCME","GQU","m","MGQU","N","0","0","0","0","0","0","0","CAT Rome"
"XCME","M6J","M","MH","N","0","0","0","0","0","0","0","original:|MM6J      MH    M10   YY    EY|"
"XCME","H0","m","MH0","N","0","-1","0","0","0","0","0","HDD Las Vegas"
"XCME","H01","m","MH01","N","0","0","0","0","0","0","0","HDD Las Vegas"
"XCME","H02","m","MH02","N","0","0","0","0","0","0","0","HDD Las Vegas"
"XCME","H03","m","MH03","N","0","0","0","0","0","0","0","HDD Las Vegas"
"XCME","H04","m","MH04","N","0","0","0","0","0","0","0","HDD Las Vegas"
"XCME","H05","m","MH05","N","0","-1","0","0","0","0","0","HDD Las Vegas"
"XCME","H0F","m","MH0F","N","0","-1","0","0","0","0","0","HDD Las Vegas"
"XCME","H0G","m","MH0G","N","0","-1","0","0","0","0","0","HDD Las Vegas"
"XCME","H0H","m","MH0H","N","0","-1","0","0","0","0","0","HDD Las Vegas"
"XCME","H0V","m","MH0V","N","0","-1","0","0","0","0","0","HDD Las Vegas"
"XCME","H0X","m","MH0X","N","0","-1","0","0","0","0","0","HDD Las Vegas"
"XCME","H0Z","m","MH0Z","N","0","-1","0","0","0","0","0","HDD Las Vegas"
"XCME","H1","m","MH1","N","0","-1","0","0","0","0","0","HDD Atlanta"
"XCME","H11","m","MH11","N","0","0","0","0","0","0","0","HDD Atlanta"
"XCME","H12","m","MH12","N","0","0","0","0","0","0","0","HDD Atlanta"
"XCME","H13","m","MH13","N","0","0","0","0","0","0","0","HDD Atlanta"
"XCME","H14","m","MH14","N","0","0","0","0","0","0","0","HDD Atlanta"
"XCME","H15","m","MH15","N","0","-1","0","0","0","0","0","HDD Atlanta"
"XCME","H1F","m","MH1F","N","0","-1","0","0","0","0","0","HDD Atlanta"
"XCME","H1G","m","MH1G","N","0","-1","0","0","0","0","0","HDD Atlanta"
"XCME","H1H","m","MH1H","N","0","-1","0","0","0","0","0","HDD Atlanta"
"XCME","H1V","m","MH1V","N","0","-1","0","0","0","0","0","HDD Atlanta"
"XCME","H1X","m","MH1X","N","0","-1","0","0","0","0","0","HDD Atlanta"
"XCME","H1Z","m","MH1Z","N","0","-1","0","0","0","0","0","HDD Atlanta"
"XCME","H2","m","MH2","N","0","-1","0","0","0","0","0","HDD Chicago"
"XCME","H21","m","MH21","N","0","0","0","0","0","0","0","HDD Chicago"
"XCME","H22","m","MH22","N","0","0","0","0","0","0","0","HDD Chicago"
"XCME","H23","m","MH23","N","0","0","0","0","0","0","0","HDD Chicago"
"XCME","H24","m","MH24","N","0","0","0","0","0","0","0","HDD Chicago"
"XCME","H25","m","MH25","N","0","-1","0","0","0","0","0","HDD Chicago"
"XCME","H2F","m","MH2F","N","0","-1","0","0","0","0","0","HDD Chicago"
"XCME","H2G","m","MH2G","N","0","-1","0","0","0","0","0","HDD Chicago"
"XCME","H2H","m","MH2H","N","0","-1","0","0","0","0","0","HDD Chicago"
"XCME","H2V","m","MH2V","N","0","-1","0","0","0","0","0","HDD Chicago"
"XCME","H2X","m","MH2X","N","0","-1","0","0","0","0","0","HDD Chicago"
"XCME","H2Z","m","MH2Z","N","0","-1","0","0","0","0","0","HDD Chicago"
"XCME","H3","m","MH3","N","0","-1","0","0","0","0","0","HDD Cincinnati"
"XCME","H31","m","MH31","N","0","0","0","0","0","0","0","HDD Cincinnati"
"XCME","H32","m","MH32","N","0","0","0","0","0","0","0","HDD Cincinnati"
"XCME","H33","m","MH33","N","0","0","0","0","0","0","0","HDD Cincinnati"
"XCME","H34","m","MH34","N","0","0","0","0","0","0","0","HDD Cincinnati"
"XCME","H35","m","MH35","N","0","-1","0","0","0","0","0","HDD Cincinnati"
"XCME","H3F","m","MH3F","N","0","-1","0","0","0","0","0","HDD Cincinnati"
"XCME","H3G","m","MH3G","N","0","-1","0","0","0","0","0","HDD Cincinnati"
"XCME","H3H","m","MH3H","N","0","-1","0","0","0","0","0","HDD Cincinnati"
"XCME","H3V","m","MH3V","N","0","-1","0","0","0","0","0","HDD Cincinnati"
"XCME","H3X","m","MH3X","N","0","-1","0","0","0","0","0","HDD Cincinnati"
"XCME","H3Z","m","MH3Z","N","0","-1","0","0","0","0","0","HDD Cincinnati"
"XCME","H4","m","MH4","N","0","-1","0","0","0","0","0","HDD New York"
"XCME","H41","m","MH41","N","0","0","0","0","0","0","0","HDD New York"
"XCME","H42","m","MH42","N","0","0","0","0","0","0","0","HDD New York"
"XCME","H43","m","MH43","N","0","0","0","0","0","0","0","HDD New York"
"XCME","H44","m","MH44","N","0","0","0","0","0","0","0","HDD New York"
"XCME","H45","m","MH45","N","0","-1","0","0","0","0","0","HDD New York"
"XCME","H4F","m","MH4F","N","0","-1","0","0","0","0","0","HDD New York"
"XCME","H4G","m","MH4G","N","0","-1","0","0","0","0","0","HDD New York"
"XCME","H4H","m","MH4H","N","0","-1","0","0","0","0","0","HDD New York"
"XCME","H4V","m","MH4V","N","0","-1","0","0","0","0","0","HDD New York"
"XCME","H4X","m","MH4X","N","0","-1","0","0","0","0","0","HDD New York"
"XCME","H4Z","m","MH4Z","N","0","-1","0","0","0","0","0","HDD New York"
"XCME","H5","m","MH5","N","0","-1","0","0","0","0","0","HDD Dallas"
"XCME","H51","m","MH51","N","0","0","0","0","0","0","0","HDD Dallas"
"XCME","H52","m","MH52","N","0","0","0","0","0","0","0","HDD Dallas"
"XCME","H53","m","MH53","N","0","0","0","0","0","0","0","HDD Dallas"
"XCME","H54","m","MH54","N","0","0","0","0","0","0","0","HDD Dallas"
"XCME","H55","m","MH55","N","0","-1","0","0","0","0","0","HDD Dallas"
"XCME","H5F","m","MH5F","N","0","-1","0","0","0","0","0","HDD Dallas"
"XCME","H5G","m","MH5G","N","0","-1","0","0","0","0","0","HDD Dallas"
"XCME","H5H","m","MH5H","N","0","-1","0","0","0","0","0","HDD Dallas"
"XCME","H5V","m","MH5V","N","0","-1","0","0","0","0","0","HDD Dallas"
"XCME","H5X","m","MH5X","N","0","-1","0","0","0","0","0","HDD Dallas"
"XCME","H5Z","m","MH5Z","N","0","-1","0","0","0","0","0","HDD Dallas"
"XCME","H6","m","MH6","N","0","-1","0","0","0","0","0","HDD Philadelphia"
"XCME","H61","m","MH61","N","0","0","0","0","0","0","0","HDD Philadelphia"
"XCME","H62","m","MH62","N","0","0","0","0","0","0","0","HDD Philadelphia"
"XCME","H63","m","MH63","N","0","0","0","0","0","0","0","HDD Philadelphia"
"XCME","H64","m","MH64","N","0","0","0","0","0","0","0","HDD Philadelphia"
"XCME","H65","m","MH65","N","0","-1","0","0","0","0","0","HDD Philadelphia"
"XCME","H6F","m","MH6F","N","0","-1","0","0","0","0","0","HDD Philadelphia"
"XCME","H6G","m","MH6G","N","0","-1","0","0","0","0","0","HDD Philadelphia"
"XCME","H6H","m","MH6H","N","0","-1","0","0","0","0","0","HDD Philadelphia"
"XCME","H6V","m","MH6V","N","0","-1","0","0","0","0","0","HDD Philadelphia"
"XCME","H6X","m","MH6X","N","0","-1","0","0","0","0","0","HDD Philadelphia"
"XCME","H6Z","m","MH6Z","N","0","-1","0","0","0","0","0","HDD Philadelphia"
"XCME","H7","m","MH7","N","0","-1","0","0","0","0","0","HDD Portland"
"XCME","H71","m","MH71","N","0","0","0","0","0","0","0","HDD Portland"
"XCME","H72","m","MH72","N","0","0","0","0","0","0","0","HDD Portland"
"XCME","H73","m","MH73","N","0","0","0","0","0","0","0","HDD Portland"
"XCME","H74","m","MH74","N","0","0","0","0","0","0","0","HDD Portland"
"XCME","H75","m","MH75","N","0","-1","0","0","0","0","0","HDD Portland"
"XCME","H7F","m","MH7F","N","0","-1","0","0","0","0","0","HDD Portland"
"XCME","H7G","m","MH7G","N","0","-1","0","0","0","0","0","HDD Portland"
"XCME","H7H","m","MH7H","N","0","-1","0","0","0","0","0","HDD Portland"
"XCME","H7V","m","MH7V","N","0","-1","0","0","0","0","0","HDD Portland"
"XCME","H7X","m","MH7X","N","0","-1","0","0","0","0","0","HDD Portland"
"XCME","H7Z","m","MH7Z","N","0","-1","0","0","0","0","0","HDD Portland"
"XCME","H8","m","MH8","N","0","-1","0","0","0","0","0","HDD Tucson"
"XCME","H81","m","MH81","N","0","0","0","0","0","0","0","HDD Tucson"
"XCME","H82","m","MH82","N","0","0","0","0","0","0","0","HDD Tucson"
"XCME","H83","m","MH83","N","0","0","0","0","0","0","0","HDD Tucson"
"XCME","H84","m","MH84","N","0","0","0","0","0","0","0","HDD Tucson"
"XCME","H85","m","MH85","N","0","-1","0","0","0","0","0","HDD Tucson"
"XCME","H8F","m","MH8F","N","0","-1","0","0","0","0","0","HDD Tucson"
"XCME","H8G","m","MH8G","N","0","-1","0","0","0","0","0","HDD Tucson"
"XCME","H8H","m","MH8H","N","0","-1","0","0","0","0","0","HDD Tucson"
"XCME","H8V","m","MH8V","N","0","-1","0","0","0","0","0","HDD Tucson"
"XCME","H8X","m","MH8X","N","0","-1","0","0","0","0","0","HDD Tucson"
"XCME","H8Z","m","MH8Z","N","0","-1","0","0","0","0","0","HDD Tucson"
"XCME","H9","m","MH9","N","0","-1","0","0","0","0","0","HDD Des Moines"
"XCME","H91","m","MH91","N","0","0","0","0","0","0","0","HDD Des Moines"
"XCME","H92","m","MH92","N","0","0","0","0","0","0","0","HDD Des Moines"
"XCME","H93","m","MH93","N","0","0","0","0","0","0","0","HDD Des Moines"
"XCME","H94","m","MH94","N","0","0","0","0","0","0","0","HDD Des Moines"
"XCME","H95","m","MH95","N","0","-1","0","0","0","0","0","HDD Des Moines"
"XCME","H9F","m","MH9F","N","0","-1","0","0","0","0","0","HDD Des Moines"
"XCME","H9G","m","MH9G","N","0","-1","0","0","0","0","0","HDD Des Moines"
"XCME","H9H","m","MH9H","N","0","-1","0","0","0","0","0","HDD Des Moines"
"XCME","H9V","m","MH9V","N","0","-1","0","0","0","0","0","HDD Des Moines"
"XCME","H9X","m","MH9X","N","0","-1","0","0","0","0","0","HDD Des Moines"
"XCME","H9Z","m","MH9Z","N","0","-1","0","0","0","0","0","HDD Des Moines"
"XCME","HA","m","MHA","N","0","-1","0","0","0","0","0","Salt Lake HDD"
"XCME","HA1","m","MHA1","N","0","0","0","0","0","0","0","Salt Lake HDD"
"XCME","HA2","m","MHA2","N","0","0","0","0","0","0","0","Salt Lake HDD"
"XCME","HA3","m","MHA3","N","0","0","0","0","0","0","0","Salt Lake HDD"
"XCME","HA4","m","MHA4","N","0","0","0","0","0","0","0","Salt Lake HDD"
"XCME","HA5","m","MHA5","N","0","-1","0","0","0","0","0","Salt Lake HDD"
"XCME","HAF","m","MHAF","N","0","-1","0","0","0","0","0","Salt Lake HDD"
"XCME","HAG","m","MHAG","N","0","-1","0","0","0","0","0","Salt Lake HDD"
"XCME","HAH","m","MHAH","N","0","-1","0","0","0","0","0","Salt Lake HDD"
"XCME","HAV","m","MHAV","N","0","-1","0","0","0","0","0","Salt Lake HDD"
"XCME","HAX","m","MHAX","N","0","-1","0","0","0","0","0","Salt Lake HDD"
"XCME","HAZ","m","MHAZ","N","0","-1","0","0","0","0","0","Salt Lake HDD"
"XCME","HK","m","MHK","N","0","-1","0","0","0","0","0","HDD Detroit"
"XCME","HK1","m","MHK1","N","0","0","0","0","0","0","0","HDD Detroit"
"XOCH","MHK1C","3","MHK1C","Y","0","0","0","0","0","0","0",
"XCME","HK2","m","MHK2","N","0","0","0","0","0","0","0","HDD Detroit"
"XCME","HK3","m","MHK3","N","0","0","0","0","0","0","0","HDD Detroit"
"XCME","HK4","m","MHK4","N","0","0","0","0","0","0","0","HDD Detroit"
"XCME","HK5","m","MHK5","N","0","-1","0","0","0","0","0","HDD Detroit"
"XCME","HKF","m","MHKF","N","0","-1","0","0","0","0","0","HDD Detroit"
"XCME","HKG","m","MHKG","N","0","-1","0","0","0","0","0","HDD Detroit"
"XCME","HKH","m","MHKH","N","0","-1","0","0","0","0","0","HDD Detroit"
"XCME","HKV","m","MHKV","N","0","-1","0","0","0","0","0","HDD Detroit"
"XCME","HKX","m","MHKX","N","0","-1","0","0","0","0","0","HDD Detroit"
"XCME","HKZ","m","MHKZ","N","0","-1","0","0","0","0","0","HDD Detroit"
"XCME","HL","m","MHL","N","0","0","0","0","0","0","0","CAT Oslo-Blindern"
"XOCH","MHLD1C","3","MHLD1C","Y","0","0","0","0","0","0","0",
"XCME","HLJ","m","MHLJ","N","0","0","0","0","0","0","0","CAT Oslo-Blindern"
"XCME","HLK","m","MHLK","N","0","0","0","0","0","0","0","CAT Oslo-Blindern"
"XCME","HLM","m","MHLM","N","0","0","0","0","0","0","0","CAT Oslo-Blindern"
"XCME","HLN","m","MHLN","N","0","0","0","0","0","0","0","CAT Oslo-Blindern"
"XCME","HLQ","m","MHLQ","N","0","0","0","0","0","0","0","CAT Oslo-Blindern"
"XCME","HLU","m","MHLU","N","0","0","0","0","0","0","0","CAT Oslo-Blindern"
"XOCH","MHP1C","3","MHP1C","Y","0","0","0","0","0","0","0",
"XCME","HQ","m","MHQ","N","0","-1","0","0","0","0","0","HDD Minneapolis"
"XCME","HQ1","m","MHQ1","N","0","0","0","0","0","0","0","HDD Minneapolis"
"XCME","HQ2","m","MHQ2","N","0","0","0","0","0","0","0","HDD Minneapolis"
"XCME","HQ3","m","MHQ3","N","0","0","0","0","0","0","0","HDD Minneapolis"
"XCME","HQ4","m","MHQ4","N","0","0","0","0","0","0","0","HDD Minneapolis"
"XCME","HQ5","m","MHQ5","N","0","-1","0","0","0","0","0","HDD Minneapolis"
"XCME","HQF","m","MHQF","N","0","-1","0","0","0","0","0","HDD Minneapolis"
"XCME","HQG","m","MHQG","N","0","-1","0","0","0","0","0","HDD Minneapolis"
"XCME","HQH","m","MHQH","N","0","-1","0","0","0","0","0","HDD Minneapolis"
"XCME","HQV","m","MHQV","N","0","-1","0","0","0","0","0","HDD Minneapolis"
"XCME","HQX","m","MHQX","N","0","-1","0","0","0","0","0","HDD Minneapolis"
"XCME","HQZ","m","MHQZ","N","0","-1","0","0","0","0","0","HDD Minneapolis"
"XCME","HR","m","MHR","N","0","-1","0","0","0","0","0","HDD Houston"
"XCME","HR1","m","MHR1","N","0","0","0","0","0","0","0","HDD Houston"
"XCME","HR2","m","MHR2","N","0","0","0","0","0","0","0","HDD Houston"
"XCME","HR3","m","MHR3","N","0","0","0","0","0","0","0","HDD Houston"
"XCME","HR4","m","MHR4","N","0","0","0","0","0","0","0","HDD Houston"
"XCME","HR5","m","MHR5","N","0","-1","0","0","0","0","0","HDD Houston"
"XCME","HRF","m","MHRF","N","0","-1","0","0","0","0","0","HDD Houston"
"XCME","HRG","m","MHRG","N","0","-1","0","0","0","0","0","HDD Houston"
"XCME","HRH","m","MHRH","N","0","-1","0","0","0","0","0","HDD Houston"
"XCME","HRV","m","MHRV","N","0","-1","0","0","0","0","0","HDD Houston"
"XCME","HRX","m","MHRX","N","0","-1","0","0","0","0","0","HDD Houston"
"XCME","HRZ","m","MHRZ","N","0","-1","0","0","0","0","0","HDD Houston"
"XCME","HS","m","MHS","N","0","-1","0","0","0","0","0","HDD Sacramento"
"XCME","HS1","m","MHS1","N","0","-1","0","0","0","0","0","HDD Sacramento"
"XOCH","MHS1C","3","MHS1C","Y","0","0","0","0","0","0","0",
"XCME","HS2","m","MHS2","N","0","-1","0","0","0","0","0","HDD Sacramento"
"XCME","HSA","m","MHSA","N","0","-1","0","0","0","0","0","HDD Sacramento"
"XCME","HSF","m","MHSF","N","0","-1","0","0","0","0","0","HDD Sacramento"
"XCME","HSG","m","MHSG","N","0","-1","0","0","0","0","0","HDD Sacramento"
"XCME","HSH","m","MHSH","N","0","-1","0","0","0","0","0","HDD Sacramento"
"XCME","HSS","m","MHSS","N","0","-1","0","0","0","0","0","HDD Sacramento"
"XCME","HSV","m","MHSV","N","0","-1","0","0","0","0","0","HDD Sacramento"
"XCME","HSX","m","MHSX","N","0","-1","0","0","0","0","0","HDD Sacramento"
"XCME","HSZ","m","MHSZ","N","0","-1","0","0","0","0","0","HDD Sacramento"
"XCME","HV","m","MHV","N","0","-1","0","0","0","0","0","HDD Baltimore"
"XCME","HV1","m","MHV1","N","0","0","0","0","0","0","0","HDD Baltimore"
"XCME","HV2","m","MHV2","N","0","0","0","0","0","0","0","HDD Baltimore"
"XCME","HV3","m","MHV3","N","0","0","0","0","0","0","0","HDD Baltimore"
"XCME","HV4","m","MHV4","N","0","0","0","0","0","0","0","HDD Baltimore"
"XCME","HV5","m","MHV5","N","0","-1","0","0","0","0","0","HDD Baltimore"
"XCME","HVF","m","MHVF","N","0","-1","0","0","0","0","0","HDD Baltimore"
"XCME","HVG","m","MHVG","N","0","-1","0","0","0","0","0","HDD Baltimore"
"XCME","HVH","m","MHVH","N","0","-1","0","0","0","0","0","HDD Baltimore"
"XCME","HVV","m","MHVV","N","0","-1","0","0","0","0","0","HDD Baltimore"
"XCME","HVX","m","MHVX","N","0","-1","0","0","0","0","0","HDD Baltimore"
"XCME","HVZ","m","MHVZ","N","0","-1","0","0","0","0","0","HDD Baltimore"
"XCME","HW","m","MHW","N","0","-1","0","0","0","0","0","HDD Boston"
"XCME","HW1","m","MHW1","N","0","0","0","0","0","0","0","HDD Boston"
"XCME","HW2","m","MHW2","N","0","0","0","0","0","0","0","HDD Boston"
"XCME","HW3","m","MHW3","N","0","0","0","0","0","0","0","HDD Boston"
"XCME","HW4","m","MHW4","N","0","0","0","0","0","0","0","HDD Boston"
"XCME","HW5","m","MHW5","N","0","-1","0","0","0","0","0","HDD Boston"
"XCME","HWF","m","MHWF","N","0","-1","0","0","0","0","0","HDD Boston"
"XCME","HWG","m","MHWG","N","0","-1","0","0","0","0","0","HDD Boston"
"XCME","HWH","m","MHWH","N","0","-1","0","0","0","0","0","HDD Boston"
"XCME","HWV","m","MHWV","N","0","-1","0","0","0","0","0","HDD Boston"
"XCME","HWX","m","MHWX","N","0","-1","0","0","0","0","0","HDD Boston"
"XCME","HWZ","m","MHWZ","N","0","-1","0","0","0","0","0","HDD Boston"
"XCME","HX","m","MHX","N","0","-1","0","0","0","0","0","HDD Kansas City"
"XCME","HX0","m","MHX0","N","0","-1","0","0","0","0","0","HDD Kansas City"
"XCME","HXA","m","MHXA","N","0","-1","0","0","0","0","0","HDD Kansas City"
"XCME","HXF","m","MHXF","N","0","-1","0","0","0","0","0","HDD Kansas City"
"XCME","HXG","m","MHXG","N","0","-1","0","0","0","0","0","HDD Kansas City"
"XCME","HXH","m","MHXH","N","0","-1","0","0","0","0","0","HDD Kansas City"
"XCME","HXM","m","MHXM","N","0","-1","0","0","0","0","0","HDD Kansas City"
"XCME","HXV","m","MHXV","N","0","-1","0","0","0","0","0","HDD Kansas City"
"XCME","HXX","m","MHXX","N","0","-1","0","0","0","0","0","HDD Kansas City"
"XCME","HXZ","m","MHXZ","N","0","-1","0","0","0","0","0","HDD Kansas City"
"XOCH","MI1C","3","MI1C","Y","0","0","0","0","0","0","0",
"XOCH","MIDD1C","3","MIDD1C","Y","0","0","0","0","0","0","0",
"XOCH","MIG1C","3","MIG1C","Y","0","0","0","0","0","0","0",
"XOCH","MIL1C","3","MIL1C","Y","0","0","0","0","0","0","0",
"XOCH","MIR1C","3","MIR1C","Y","0","0","0","0","0","0","0",
"XOCH","MITI1C","3","MITI1C","Y","0","0","0","0","0","0","0",
"XOCH","MJN1C","3","MJN1C","Y","0","0","0","0","0","0","0",
"XCME","K0","m","MK0","N","0","-1","0","0","0","0","0","CDD Las Vegas"
"XCME","K0J","m","MK0J","N","0","-1","0","0","0","0","0","CDD Las Vegas"
"XCME","K0K","m","MK0K","N","0","-1","0","0","0","0","0","CDD Las Vegas"
"XCME","K0M","m","MK0M","N","0","-1","0","0","0","0","0","CDD Las Vegas"
"XCME","K0N","m","MK0N","N","0","-1","0","0","0","0","0","CDD Las Vegas"
"XCME","K0Q","m","MK0Q","N","0","-1","0","0","0","0","0","CDD Las Vegas"
"XCME","K0U","m","MK0U","N","0","-1","0","0","0","0","0","CDD Las Vegas"
"XCME","K1","m","MK1","N","0","-1","0","0","0","0","0","CDD Atlanta"
"XCME","K1J","m","MK1J","N","0","-1","0","0","0","0","0","CDD Atlanta"
"XCME","K1K","m","MK1K","N","0","-1","0","0","0","0","0","CDD Atlanta"
"XCME","K1M","m","MK1M","N","0","-1","0","0","0","0","0","CDD Atlanta"
"XCME","K1N","m","MK1N","N","0","-1","0","0","0","0","0","CDD Atlanta"
"XCME","K1Q","m","MK1Q","N","0","-1","0","0","0","0","0","CDD Atlanta"
"XCME","K1U","m","MK1U","N","0","-1","0","0","0","0","0","CDD Atlanta"
"XCME","K2","m","MK2","N","0","-1","0","0","0","0","0","CDD Chicago"
"XCME","K2J","m","MK2J","N","0","-1","0","0","0","0","0","CDD Chicago"
"XCME","K2K","m","MK2K","N","0","-1","0","0","0","0","0","CDD Chicago"
"XCME","K2M","m","MK2M","N","0","-1","0","0","0","0","0","CDD Chicago"
"XCME","K2N","m","MK2N","N","0","-1","0","0","0","0","0","CDD Chicago"
"XCME","K2Q","m","MK2Q","N","0","-1","0","0","0","0","0","CDD Chicago"
"XCME","K2U","m","MK2U","N","0","-1","0","0","0","0","0","CDD Chicago"
"XCME","K3","m","MK3","N","0","-1","0","0","0","0","0","CDD Cincinnati"
"XCME","K3J","m","MK3J","N","0","-1","0","0","0","0","0","CDD Cincinnati"
"XCME","K3K","m","MK3K","N","0","-1","0","0","0","0","0","CDD Cincinnati"
